Event ID,Timestamp,Source IP,Destination IP,User Agent,Attack Type,Attack Severity,Data Exfiltrated,Threat Intelligence,Response Action
90404ff6-898d-4224-9130-b070d7fbbaf6,2022-01-29 16:04:16,98.214.240.8,119.179.89.65,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; is-IS) AppleWebKit/531.34.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6531.34.5",Phishing,Medium,False,Seven give job.,Contained
88fde1e4-547d-452e-ae7e-06323a24db38,2021-03-14 14:31:31,25.99.42.253,72.0.232.33,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/4.0),Insider Threat,Medium,False,A performance star turn.,Blocked
2996cca9-ee05-499b-b918-dca10755ff67,2021-03-03 05:31:33,19.131.218.141,200.196.95.215,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/27.0.809.0 Mobile/71Q293 Safari/533.1",Insider Threat,High,False,Moment employee his class production account.,Eradicated
b995dd2d-fc6f-46cc-9090-d4369a5f8271,2021-01-22 21:31:17,172.146.133.222,164.151.51.65,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/48.0.812.0 Mobile/77S746 Safari/534.1",Ransomware,Critical,False,Under meet sit author heavy rest production.,Eradicated
3dbc2e38-0a33-4798-a9df-ad04af3c9402,2022-08-18 23:54:20,63.21.93.194,130.142.168.191,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/62.0.850.0 Mobile/28O113 Safari/536.0",DDoS,Low,False,Cell avoid behavior chair carry.,Blocked
e589863c-b028-4a16-9604-382baccabe67,2020-11-19 21:38:22,59.115.129.107,55.124.172.238,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; or-IN) AppleWebKit/534.16.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6534.16.7",Phishing,High,False,Chair country before involve.,Blocked
c0689e93-72f7-4ed7-9525-f7c149fd2d96,2020-01-31 08:54:39,18.188.183.95,154.251.219.120,Mozilla/5.0 (Android 8.1.0; Mobile; rv:27.0) Gecko/27.0 Firefox/27.0,Phishing,Medium,False,Trip artist pretty beautiful anything need.,Eradicated
abc751b8-4a78-44ce-af3a-0a25c720030e,2022-01-07 16:00:13,180.13.81.243,72.134.197.13,Opera/9.34.(X11; Linux i686; rw-RW) Presto/2.9.160 Version/12.00,Phishing,Critical,False,Strategy itself effort assume himself.,Eradicated
5e0bd210-2737-4486-8957-ab6f9f853c99,2020-06-20 04:04:18,62.22.13.246,188.20.184.11,"Mozilla/5.0 (Windows 98) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/41.0.837.0 Safari/531.0",Malware,Low,False,Especially field drive general language.,Blocked
8abcd711-2b97-49dd-9b77-3753d53896c9,2021-11-16 12:06:54,99.54.136.41,134.224.95.235,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/49.0.801.0 Mobile/61Y298 Safari/531.1",Ransomware,Critical,False,Bit attack main turn structure.,Blocked
13a75adc-5524-4000-a29d-1498aba68296,2020-01-28 16:25:46,41.85.246.72,203.42.253.87,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; zu-ZA) AppleWebKit/531.14.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.14.7",Phishing,High,False,Store them thank team marriage share my feeling.,Eradicated
4d409398-e5a5-4a91-92b0-0965f08e6386,2020-12-27 10:44:23,219.126.141.76,167.99.244.129,Mozilla/5.0 (Android 2.3.1; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,DDoS,High,False,Social interesting possible throw Democrat technology whole moment.,Blocked
bee7de70-2a85-476c-9cf7-964892c09e82,2021-10-16 08:46:39,103.29.200.34,82.231.242.200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5 rv:2.0; niu-NZ) AppleWebKit/531.27.7 (KHTML, like Gecko) Version/5.0.1 Safari/531.27.7",Phishing,High,False,Sit sort work still authority beat southern.,Contained
4126565d-d8e8-4d19-820a-feb1d4695d2c,2020-03-21 14:37:44,33.229.199.126,164.249.201.108,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/5.0),DDoS,Medium,False,Every cell letter moment turn business page.,Recovered
92013efd-153a-4bfa-8dd1-4f8bb5c899e1,2022-09-23 23:47:44,62.34.91.211,221.8.39.38,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.35.4 (KHTML, like Gecko) Version/5.0 Safari/531.35.4",Insider Threat,Critical,False,Cause idea affect put husband chance much.,Recovered
371e1033-0c44-49ee-a786-f13682489454,2020-05-14 10:57:12,78.114.122.96,131.76.150.174,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/63.0.808.0 Safari/533.1",Malware,Low,False,Five music relationship.,Recovered
f742f456-5238-4134-9e82-4b81e9b3f0d2,2020-05-08 08:42:13,122.57.95.120,4.236.228.116,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/4.1),Malware,Critical,False,Throw beautiful trip start situation.,Blocked
06e97c72-6194-4966-af70-5b935bf447a2,2022-07-02 18:24:12,54.134.88.249,14.160.132.142,Mozilla/5.0 (Android 3.2.1; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,DDoS,Critical,False,Yard seat protect major past.,Contained
b19e426c-d79e-4d1e-a3b5-b7c6dd15f351,2022-04-05 12:16:01,148.135.202.98,124.47.64.198,Opera/8.46.(X11; Linux x86_64; ml-IN) Presto/2.9.172 Version/12.00,Malware,High,False,Pull industry enough draw should few fear.,Contained
77b0ea4e-6cf5-4290-9fd9-f1fc9b0c6275,2022-10-12 11:20:54,160.215.99.214,116.210.234.2,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_3 rv:3.0; li-BE) AppleWebKit/535.3.3 (KHTML, like Gecko) Version/5.0.5 Safari/535.3.3",Phishing,Critical,False,Agent offer represent memory.,Blocked
58676321-0ec6-4228-b69f-017b7cf10b47,2020-07-27 09:03:06,70.41.195.223,154.119.75.195,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1; rv:1.9.4.20) Gecko/2019-10-18 22:37:32 Firefox/3.8,Ransomware,Medium,False,Real another blood finally.,Recovered
b40e3b4e-24af-44c1-a4c7-4b34fcf3d35b,2020-11-09 08:11:00,190.229.4.59,21.170.23.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/55.0.858.0 Safari/531.2",DDoS,Medium,False,Friend top action walk make per.,Eradicated
8ea1f151-967f-4c32-bb82-f6c01cd75b0e,2023-08-07 01:07:27,71.231.60.161,8.69.114.231,Opera/8.91.(X11; Linux i686; quz-PE) Presto/2.9.184 Version/11.00,Insider Threat,High,False,Church adult region.,Eradicated
a1cd980c-a39e-4261-a53a-c931420999fb,2020-08-13 06:54:23,19.192.59.17,45.66.138.54,Mozilla/5.0 (Windows CE; ru-RU; rv:1.9.1.20) Gecko/2017-05-14 10:40:34 Firefox/3.8,Phishing,Critical,False,Ok right story special young there former.,Recovered
18332a31-e949-4c5a-b5d8-a282fc8a5169,2020-01-11 22:40:57,89.230.222.247,12.13.78.210,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/16.0a9822.0 Mobile/34H514 Safari/535.1",Ransomware,Medium,False,Central place finish good fear parent partner.,Recovered
ebaaaf0b-c10e-4781-b9fd-30ab6f215bb2,2021-08-06 05:29:26,128.8.98.255,218.19.100.64,"Mozilla/5.0 (Linux; Android 7.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/48.0.833.0 Safari/534.0",Phishing,Low,False,Generation although your tell.,Contained
8fb93c62-f6c8-44ff-bf75-10c61cbb95e5,2023-04-26 13:09:24,91.148.19.211,35.186.78.77,Opera/8.47.(X11; Linux i686; hr-HR) Presto/2.9.161 Version/11.00,Phishing,Low,False,Manager white positive good drive newspaper.,Recovered
2933da67-f639-4eb7-8240-7df392e6cb29,2021-10-21 22:32:34,82.204.9.11,12.125.62.167,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/48.0.870.0 Safari/536.0",Phishing,Medium,False,Purpose threat memory.,Contained
d9e80ef6-c2d0-41e8-b519-e9fada83201d,2021-03-26 23:04:44,165.31.28.167,172.118.200.159,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.45.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.45.2",Phishing,High,False,Realize hit fill dream class strategy.,Eradicated
4eacd479-699f-4971-8279-234d10b91b7f,2020-02-21 01:23:34,101.205.242.3,61.182.87.195,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/51.0.800.0 Mobile/82B194 Safari/536.0",Ransomware,Medium,False,Month try letter tree bill tree.,Blocked
623e8726-7135-4002-bfb5-fb356675e6d6,2023-03-20 03:14:08,46.59.246.185,50.194.151.133,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.1),Phishing,Low,True,Approach agency specific by.,Recovered
1919fe45-37c5-43bb-9489-57e0aa46025b,2021-01-02 09:22:36,210.254.233.240,187.18.33.209,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_6) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/58.0.822.0 Safari/531.1",Insider Threat,High,False,Series clear so maybe join cup agent science.,Eradicated
1558c29a-ff5c-4464-9796-570ddcf762c3,2022-07-22 22:32:44,18.34.73.207,69.91.61.74,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; pt-BR) AppleWebKit/535.2.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6535.2.4",Ransomware,Medium,False,Authority professor magazine day into class.,Contained
1d4f7290-cb94-442d-82dd-cf19eab87387,2022-01-01 07:32:26,43.37.6.145,46.39.53.228,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_7) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/24.0.801.0 Safari/532.2",DDoS,Medium,False,Practice simply system art it cold.,Contained
2d93ad2f-8164-41b6-8f35-1ba13cf9dbc2,2022-09-03 02:00:44,83.165.146.107,143.49.97.136,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/57.0.819.0 Safari/533.2",Ransomware,Medium,False,Five reach entire.,Recovered
e5518666-f1ef-4640-a77f-fe78e216eea2,2024-01-12 08:39:11,104.112.192.150,70.227.99.145,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),Ransomware,Medium,False,Ten lot music move arrive because.,Recovered
0874555b-fd10-4417-9236-959d3960fd36,2023-11-24 16:16:59,55.7.233.131,157.208.198.214,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2018-04-24 02:57:15 Firefox/4.0,Malware,Low,False,See happen act difficult.,Blocked
1074e2c4-3c56-4b7d-81b8-4779fb1ba625,2024-01-29 14:38:48,196.52.178.71,24.188.0.253,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.1),Insider Threat,Medium,False,Share organization much material act.,Blocked
691cee0b-7726-43f6-9888-fab05f952212,2021-03-04 08:09:06,68.129.75.2,151.118.210.46,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/32.0.857.0 Safari/534.1",Phishing,High,False,Win need others dark.,Blocked
ecaa9939-54c5-424e-bdd4-5b1011a05aab,2023-08-17 14:09:12,202.7.193.171,99.32.64.242,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9; rv:1.9.4.20) Gecko/2017-01-28 16:06:50 Firefox/12.0,Ransomware,Low,False,Issue image whether recognize reduce.,Recovered
c6046307-d8b1-445f-9dce-325ec655c4d0,2021-07-04 06:00:34,39.219.154.67,100.129.51.247,Mozilla/5.0 (Android 7.0; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,Insider Threat,Medium,False,Into event big until result.,Blocked
cc168858-1500-40f1-a5c5-f61a8abf30a7,2021-09-13 19:06:52,60.27.13.140,140.182.177.252,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_7_0) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/31.0.889.0 Safari/533.1",Phishing,Critical,False,Turn play again within heart.,Blocked
4e334569-d3ef-475b-b784-0e72e2e365a4,2021-10-26 16:01:51,111.22.242.119,46.180.85.202,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/40.0.804.0 Safari/534.0",Malware,Low,False,Yeah of floor say.,Recovered
a6ddf35d-ed26-43dd-a0c7-15056e33a3ad,2022-04-09 06:48:22,155.35.138.198,146.163.119.110,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/35.0.851.0 Mobile/06M385 Safari/532.1",Insider Threat,High,False,Area need pattern instead popular up.,Contained
b009f3e7-c931-4c09-8e6b-99c8b9120de3,2022-10-14 07:10:30,219.75.214.164,10.201.120.38,Opera/9.96.(Windows NT 6.2; quz-PE) Presto/2.9.174 Version/12.00,Phishing,Low,False,Newspaper great company carry late parent sea.,Blocked
bc7528be-a879-4d7c-80de-9687621c2f3a,2021-10-12 21:38:27,185.181.144.204,15.154.141.88,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/531.33.3 (KHTML, like Gecko) Version/5.0 Safari/531.33.3",Malware,Low,False,Writer kind per hope character society social.,Recovered
a20d6461-0706-4cbe-982f-de1e06eac531,2020-08-31 12:05:45,42.232.17.74,165.81.88.126,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.0),Phishing,Critical,False,Build region above other rather letter.,Eradicated
2451bb44-64b5-4ad2-8134-9e4665cd6098,2021-10-17 20:00:29,14.252.121.3,174.255.201.83,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/4.1),DDoS,Critical,False,Eye large more thing it green.,Blocked
15d4449b-c59c-4a26-9a30-3891460130a9,2020-09-29 14:36:54,111.78.188.139,180.140.91.38,Opera/8.25.(Windows NT 5.0; ps-AF) Presto/2.9.181 Version/10.00,Malware,Low,False,Authority turn population morning respond boy father another.,Blocked
33250bfd-32e4-4cc7-8b63-8affea523113,2020-01-03 21:31:10,106.38.72.110,185.87.236.192,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/43.0.866.0 Mobile/02K313 Safari/534.2",DDoS,Medium,False,Big statement back crime.,Blocked
bd374881-03d6-48bd-9e7f-f8a5a29c3524,2023-08-07 23:02:22,119.36.132.2,46.0.64.57,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),Phishing,Medium,False,Perform box common century seek position almost.,Eradicated
c20a12b2-aa43-4cd6-8d51-b1b6efda0061,2020-06-04 12:35:00,169.2.182.64,8.181.169.179,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),Malware,Critical,False,Although teach range when student reason director.,Eradicated
567381e5-571d-4efc-84da-0b763fa615fb,2021-09-26 14:00:49,58.38.136.17,206.211.7.183,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/3.1),DDoS,High,False,Fact purpose never cold American single culture outside.,Eradicated
2deee2c6-e1e7-4b78-81ae-9ca5767c1480,2022-07-16 18:40:41,147.30.87.93,128.40.242.126,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/58.0.887.0 Safari/533.2",Ransomware,High,True,Also TV company mean little.,Eradicated
9d69143a-fc55-4a3f-89c9-e09d62e5445a,2023-03-31 13:05:33,30.1.136.211,79.207.133.43,Opera/9.57.(Windows NT 10.0; tl-PH) Presto/2.9.175 Version/10.00,Phishing,Low,False,Into attorney add pattern knowledge once market.,Contained
3593ff9e-0456-42f1-87bb-e8e46338ffe7,2023-03-16 03:04:08,93.62.224.104,74.41.141.80,Opera/8.64.(X11; Linux i686; nan-TW) Presto/2.9.189 Version/11.00,Ransomware,Low,False,Decade probably finish case community high.,Eradicated
67ed19d5-ffe3-44b0-8594-6ef97011c1be,2023-03-22 08:31:20,121.4.202.2,169.88.77.81,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/38.0.810.0 Safari/536.0",Insider Threat,Low,False,Direction world section.,Blocked
4a26f491-3701-43a4-8323-73b833bc223a,2021-08-12 05:50:02,176.109.5.16,55.143.79.142,Opera/8.12.(X11; Linux i686; yo-NG) Presto/2.9.170 Version/10.00,Ransomware,High,False,Almost sister laugh recently resource get main.,Blocked
33e12454-92e2-41c0-a82e-ac54298e9ec5,2020-02-06 11:53:02,189.240.46.67,40.122.49.29,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.46.6 (KHTML, like Gecko) Version/4.1 Safari/533.46.6",Malware,Low,False,Break watch the claim author same consumer.,Recovered
b397f28f-1b8c-4f4e-bea5-702d2e0e8a2b,2022-10-03 10:55:28,15.6.216.132,100.31.89.207,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_5) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/29.0.804.0 Safari/535.2",Insider Threat,Critical,True,Walk Mrs early positive.,Recovered
d782f6f7-b14c-4c6f-934e-adc05098e47b,2022-06-23 09:44:58,209.7.172.110,192.152.51.28,Opera/9.27.(X11; Linux x86_64; ig-NG) Presto/2.9.164 Version/11.00,Insider Threat,High,False,First assume glass.,Eradicated
7ec2760d-fc78-4060-a2ba-1279a069a480,2021-07-05 02:43:57,104.121.108.46,38.213.56.112,Opera/9.47.(Windows CE; ckb-IQ) Presto/2.9.162 Version/12.00,Malware,Medium,False,Positive discussion herself.,Eradicated
5405dc59-f5ec-4209-94eb-9401b216b49e,2024-01-13 14:53:43,158.45.253.249,62.138.186.58,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Trident/3.1),Malware,Low,False,Probably new size know story forget.,Eradicated
6a1339dc-3cf7-4f62-b148-b31dce1d37ad,2022-11-24 07:56:44,46.9.98.228,136.0.159.167,Mozilla/5.0 (Windows NT 10.0; hne-IN; rv:1.9.1.20) Gecko/2014-11-12 20:59:07 Firefox/12.0,Phishing,Medium,False,Director understand wind late between.,Eradicated
8d44b8b2-0258-493b-8302-e53c8771a5ae,2022-11-17 03:26:00,180.58.189.33,14.189.206.167,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_6) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/62.0.804.0 Safari/531.2",Malware,Low,False,Later born film suddenly so trade.,Blocked
ecda5b89-c3e9-4d34-ac4c-68f7a480e22c,2020-10-25 05:21:07,13.103.132.161,47.122.232.219,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),Phishing,High,False,Consumer we politics tonight.,Blocked
9028bb8e-7016-4e3c-96dc-8123a7dbc26a,2022-01-11 09:38:18,135.187.32.88,180.155.219.181,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2012-12-20 16:17:45 Firefox/3.8,Insider Threat,Critical,False,Forget floor notice foot live upon.,Contained
dd31e1e9-523d-43f9-978f-600434ee1fa0,2023-07-08 19:46:54,215.24.145.159,120.200.197.155,Opera/8.38.(Windows CE; the-NP) Presto/2.9.171 Version/12.00,Insider Threat,High,False,Seek win almost kid church sea.,Blocked
9d223629-5a0c-41a6-a2d4-73d0c0114e7c,2023-11-01 17:07:18,157.86.223.251,1.2.96.72,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/11.6s1583.0 Mobile/69Y690 Safari/533.0",Malware,Medium,False,Score give represent.,Blocked
74011f83-3b72-4477-b77f-d5a9eb1304a6,2020-10-23 21:15:07,61.215.253.113,82.27.197.122,Mozilla/5.0 (Android 5.0.1; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,Malware,High,False,Me seven local five project.,Blocked
7d4233ea-8a2d-4369-8c99-3dc56cc29e3e,2021-12-20 19:17:58,10.78.237.136,38.146.90.136,Opera/9.54.(X11; Linux i686; os-RU) Presto/2.9.160 Version/11.00,Malware,Medium,True,First special somebody he.,Blocked
32f19ecc-413c-496d-aeea-bd77585012f6,2023-03-06 03:06:04,70.197.165.42,144.137.74.139,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/51.0.837.0 Safari/531.2",Phishing,Medium,False,Career so music section.,Recovered
e7bb019c-789b-40ad-9dab-d9e59449bb59,2022-05-11 20:07:26,139.133.195.17,98.66.115.121,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/14.0.864.0 Safari/532.0",Phishing,Low,False,Figure per pretty citizen.,Blocked
9e266267-b7d3-4423-a226-27bb01173ec5,2022-11-23 08:49:08,37.157.119.216,75.103.191.184,Opera/8.73.(X11; Linux i686; cv-RU) Presto/2.9.169 Version/12.00,DDoS,Medium,False,Large local week free service social forward choice.,Contained
583c6e30-c0e1-475f-b143-d7db179c7611,2023-05-06 07:16:59,186.177.165.247,58.203.22.203,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),Phishing,Low,False,Recently behind prevent middle anyone help indeed.,Recovered
32a34d02-b0ac-4865-9588-02016c965b81,2022-09-21 04:48:14,185.25.186.216,189.125.181.98,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.833.0 Safari/535.1",Malware,Critical,False,Middle attack natural hear concern list international win.,Contained
cd737e50-5cb3-41a7-8d33-12fb28f0a3b8,2022-10-24 17:50:05,216.98.196.111,178.154.237.130,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/45.0.894.0 Safari/532.1",Malware,Medium,False,Power reach plant prepare fine kitchen.,Contained
4b940a29-e65c-4834-9f19-c32e4da9a80f,2020-03-26 18:28:19,165.240.225.161,133.21.90.87,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sk-SK) AppleWebKit/533.25.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.25.6",Insider Threat,High,False,Democrat wife full capital.,Blocked
537a4694-d32c-4c3f-b71e-8472c18af2ae,2023-01-22 18:18:10,83.190.204.100,188.151.224.230,"Mozilla/5.0 (Linux; Android 3.2.5) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/61.0.839.0 Safari/534.1",Ransomware,High,False,Two central level bill join.,Eradicated
32df019d-6176-4599-81a5-e205614087a4,2022-08-12 07:48:17,142.209.195.64,185.12.221.134,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_4; rv:1.9.5.20) Gecko/2010-01-09 06:01:25 Firefox/3.6.12,Ransomware,Medium,False,Window business anything leader.,Contained
1ba48252-e993-417f-a736-66a804b97b6d,2020-06-24 06:45:16,179.217.57.88,67.72.186.80,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; fy-NL) AppleWebKit/532.41.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6532.41.3",Malware,Low,False,Bed young or.,Contained
fdcddcf7-3d0b-4c66-ac3e-ee5b5717a741,2021-07-02 09:59:06,174.97.36.125,84.163.150.231,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_3 rv:3.0; os-RU) AppleWebKit/535.27.1 (KHTML, like Gecko) Version/4.1 Safari/535.27.1",DDoS,Low,True,Way government news those.,Blocked
184b9331-5416-4363-933f-500708218fc6,2023-06-22 19:48:16,199.1.144.162,90.154.56.231,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; pl-PL) AppleWebKit/533.19.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.19.7",Malware,Critical,False,See every trial will economy lose service.,Blocked
de79c3e2-66dd-4429-9f38-546bb7c6221d,2021-12-24 13:25:39,199.70.178.206,42.4.74.220,Opera/8.79.(X11; Linux x86_64; mk-MK) Presto/2.9.188 Version/12.00,Insider Threat,Medium,False,Fine deep maintain air worry technology.,Eradicated
ba8bf1af-2ff9-40c0-abd0-3477963b11c8,2023-05-09 17:23:15,69.174.145.13,45.46.92.38,Opera/9.73.(Windows 98; sq-ML) Presto/2.9.164 Version/10.00,Insider Threat,High,False,Poor point have strong.,Recovered
14b942e7-9b85-4f85-a43f-37d8836c0953,2022-11-09 23:16:36,49.142.54.218,114.158.53.246,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5; rv:1.9.6.20) Gecko/2019-10-27 01:50:49 Firefox/9.0,Insider Threat,Critical,False,Low design without rather finally I issue.,Eradicated
cda9c1a9-0dfd-4e56-ab98-3aa65ff7b693,2020-03-20 10:51:24,132.164.124.150,89.151.137.138,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/24.0.876.0 Mobile/95T926 Safari/536.1",Ransomware,Critical,False,Ago body avoid PM social free court feel.,Contained
